Tota pulchra es 	ANONYME	181	grégorien					Unisson		Motet à la Vierge			181			
Tota Pulchra Es ( Ecole Anglaise)	ANONYME	181						SSA		Motet à la Vierge			181			
Litanies d'appels	GODARD Marcel 	182			Litanies d'appels			SAB					182			
O père des siècles du monde	GODARD Marcel	182			Office du matin			SATB					182			
Ouvre mes yeux 	GODARD Marcel	182			Carême		G 79-3	SAB					182			
Père caché qui sacrifias	GODARD Marcel	182			Epiphanie	Hymne		SATB								
Que cherchez vous au soir tombant	GODARD Marcel	182			Pâques		I 78-3	SAB					182			
Tropaire pour le 14e dimanche	GODARD Marcel	182			14° dimanche			Solo/4VM					182			
Venez au jour	GODARD Marcel	182			Carême		G 103-3	SATB					182			
Alleluia, laudem dicite	HASSLER H.L.	183			Offertoire	Alleluia		Solo/4VM					183			
Tanzen und springen	HASSLER H.L.	183						Solo/4VM					183			
Puisque Dieu nous a aimés	LECOT	184			Noël		F 168	Solo/4VM					184			
Trio des Anges	MENDELSSOHN	184						Solo/4VM		ext Oratorio d'Elie			184			
Messe du partage	DANIEL Etienne	185				Messe		Solo/4VM					185			
Lauda Jerusalem	DARROS Abbé	186			Acclamation			Solo/4VM		Psaume			186			
Viens Seigneur étancher notre soif	LOUPPE Thibaut	186			Avent			Solo/4VM					186			
Viens Seigneur étancher notre soif	PROPHETTE M.	186			Avent		E 83	Solo/4VM					186			
Voici que s'ouvrent pour le roi	BERTHIER Jacques	187			Rameaux			Solo/4VM					187			
Voici que s'ouvrent pour le roi	GODARD Marcel	187			Rameaux			Solo/4VM					187			
Voyageurs aux pas perdus	GODARD Marcel	187			Rassemblement		A 124-1b	Solo/4VM					187			
Gloria	PRAETORIUS	188				Gloria		Solo/4VM					188			
Kyrie eleison	PRAETORIUS	188				Kyrie		Solo/4VM					188			
Ave Maria	BRAHMS	189				chant marial	V	Solo/4VM					189			
Cantique de Marie, Magnificat		190			Chant marial			Solo/4VM					190			
Magnificat	DUCHAMP Jean-François	190				Magnificat		Solo/4VM					190			
Magnificat	LAFARGUE Yves	190		latin		Magnificat		SATB		tiré du fond patrimonial du Puy XVIII			190			
Magnificat de Ste MARIE	DUCHAMP Jean-François	190			Chant marial			Solo/4VM					190			
Magnifique est le Seigneur	DONNET  Thérèse	190			Chant marial		V 159	Solo/4VM					190			
Venez mes enfants	GEOFFRAY César	191			Avent, Noël			Solo/4VM					191			
Adoramus 	DE LASSUS, Orlandus	192			Adoration eucharistique			Solo/4VM					192			
Adoramus Te	DE LASSUS, Orlandus	192			Adoration eucharistique			Solo/4VM					192			
Adoramus te	GASPARINI	192			Adoration eucharistique			Solo/4VM					192			
Adoramus te	MARTINI	192			Adoration eucharistique			Solo/4VM					192			
Vere languores nostros	CAMPRA	192						Solo/4VM		Motet			192			
Vere languores nostros	LOTTI	192						Solo/4VM		Motet			192			
Bienheureux les élus de Dieu	DANIEL	193			Toussaint		W	Solo/4VM					193			
Chants pour la célébration de la Toussaint	ANONYME	193			Toussaint			Solo/4VM					193			
Communion de la Toussaint	GEOFFRAY	193				Toussaint		Solo/4VM					193			
Heureux le Peuple (Psaume des Béatitudes)	DUCHESNEAU	193			Toussaint	Béatitudes		Solo/4VM					193			
A ceremony of carols  ( I - Processions)	BRITTEN	194						Solo/4VM		Noël		XX	194			
Allez par toute la terre (Missa Pro europa)	BERTHIER Jacques	194			Témoignage		TL20-76	Solo/4VM					194			
Babulalow extrait de A ceremony of Carols	BRITTEN B.	194						Solo/4VM					194			
Messe pro Europa	BERTHIER Jacques	194				Messe		Solo/4VM					194			
Missa pro Europa	BERTHIER	194				Messe		Solo/4VM					194			
Parole du Seigneur Jésus (Messe Pro Europa)  	BERTHIER Jacques	194				Communion		Solo/4VM					194			
Gott ist mein hirt (Psalm 23)	SCHUBERT	195						Solo/4VM		Psaume 23			195			
Bienheureux qui te reçoit	AKEPSIMAS Jo	196					K	Solo/4VM					196			
Lauda Ierusalem	BINACHON frère Clément	196						Solo/4VM		Hymne			196			
Agnus Dei	KROPFREITER	197				Agnus Dei		Solo/4VM					197			
Kyrie	KROPFREITER	197				Kyrie		Solo/4VM					197			
Te Deum (grégorien)	ANONYME	197						Solo/4VM		Hymne			197			
Agnus Dei (messe en La)	LOTTI	198				Agnus Dei		Solo/4VM					198			
Agnus Dei (messe en si b)	LOTTI	198				Agnus Dei		Solo/4VM					198			
Kyrie Eleison XI (Notation Moderne)	ANONYME	198				Kyrie		Solo/4VM					198			
Kyrie XI (Orbis factor)	ANONYME	198				Kyrie		Solo/4VM					198			
Messe Brève	LOTTI Antonio	198				Messe		Solo/4VM					198			
Messe brève 	LOTTI Antonio	198				Messe		Solo/4VM					198			
Messe en La	LOTTI Antonio	198				Messe		Solo/4VM					198			
Messe en si b	LOTTI Antonio	198				Messe		Solo/4VM					198			
Sanctus XI (Notation Moderne)	ANONYME	198						Solo/4VM					198			
Envoie tes messagers,Seigneur	ROZIER Claude	199			Témoignage		T1	Solo/4VM					199			
Le pain que tu nous donnes	JEF, Robert	199				Communion	D 83	Solo/4VM					199			
Pour l'appel à rejoindre ton peuple	BERTHIER Jacques	199			Carême		G 14-58-1	Solo/4VM					199			
Qui donc est Dieu?	ROZIER Claude	199			Mystère de Dieu		L 82-2	Solo/4VM					199			
Ave Maria	ALAIN Jehan	200				chant marial	V	Solo/4VM					200			
Ave Maria en si b et la b	SCHUBERT F.	200				chant marial	V	Solo/4VM					200			
Bist du bei mir	BACH Johann Sebastian	200						Solo/4VM		sacré, baroque			200			
Cantate de Pâques	BACH Johann Sebastian	200			Pâques			Solo/4VM		Cantate de Pâques			200			
Ciaccona del Paradiso e del Inferno	ANONYME	200						Solo/4VM		chaconne			200			
Duetto buffo di due gatti	ROSSINI Gioacchino	200						Solo/4VM			solo		200			
Hymne à la Sainte Vierge	BERTHIER, Jacques	200			Chant marial			Solo/4VM					200			
Jesu dulcedo	ESTERHAZY	200						Solo/4VM		Hymne			200			
Jesu ist das schönste Licht	BACH	200						Solo/4VM		Cantate BWV 474			200			
Lacrymosa	VERDI J.	200						Solo/4VM		Messe de Requiem			200			
Le Messie solo Basse	HAENDEL	200						Solo/4VM		Oratorio			200			
Magnificat	BACH Johann Sebastian	200				Magnificat		Solo/4VM		BWV243			200			
Martin et Martine	MOZART W.A.	200						Solo/4VM			chanson		200			
O Dulcis amor	BERNIER N.	200						Solo/4VM		Motet			200			
O Jesulein süss, O Jesulein mild	BACH	200						Solo/4VM					200			
O Mundi Gloria	BERNIER N.	200						Solo/4VM					200			
O Poder	TERNARI	200						Solo/4VM					200			
Pie Jesu	FAURE Gabriel	200						Solo/4VM		Requiem			200			
Pulchra es	MONTEVERDI	200						Solo/4VM		"ext. ""Vêpres de la Vierge"""			200			
Quam suavis est	ALAIN Jehan	200						Solo/4VM		Motet AWV 39 			200			
Que ton amour a de charmes	GODARD Marcel	200						Solo/4VM		Le Cantique des cantiques			200			
Rose sauvage	SCHUBERT Franz	200						Solo/4VM			chanson		200			
Schafe tönen ficher weiden	BACH Johann Sebastian	200						Solo/4VM		Cantate			200			
Trosteiche Jesuslieder : Was bist du dosh….	FREYLINGHAUSEN	200						Solo/4VM					200			
Veni Creator	CHARPENTIER Marc-Antoine	200			Pentecôte	 		Solo/4VM					200			
Verbum Caro	CAMPRA	200						Solo/4VM					200			
Vom Leiden und Sterben Jesu Christi	FRANCK J.W.	200						Solo/4VM		Motet sur la Passion du Christ	Ronde	XVII	200			
Von der Geburt Jesu Christi	CRUGER J.	200						Solo/4VM		Motet Naissance de J.C.			200			
Von der Sendung des Heiligen Geistes	CRUGER J.	200						Solo/4VM		Motet au St Esprit			200			
Cantate 78 Aria Duetto	BACH Johann Sebastian	201						Solo/4VM		Cantate 78			201			
Extrait Cantate BWV78(Aria Duetto)	BACH Johann Sebastian	201						Solo/4VM		Cantate			201			
Herr, ich hoffe darauf	SCHUTZ	201						Solo/4VM		chant sacré			201			
Ich bin die Auferstehung	SCHUTZ	201						Solo/4VM		SWV 324			201			
Ich danke dem Herrn von ganzen Herzen	SCHUTZ	201						Solo/4VM		SWV 284			201			
Ihr Heiligen, lobsinget dem Herren	SCHUTZ	201						Solo/4VM		SWV 288			201			
Lascia ch'io pianga	HAENDEL	201						Solo/4VM		"Ext. de l'opéra""""Rinaldo"""			201			
Lobet den Herren, der zu Zion wohnet	SCHUTZ	201						Solo/4VM		SWV 293 Louange			201			
Meister, wir haben die ganze Nacht gearbeitet	SCHUTZ	201					SVW 	Solo/4VM		Motet			201			
O hilf Christe, Gottes Sohn	SCHUTZ	201						Solo/4VM		Hymne			201			
Wohl dem, der nicht wandelt im Rat der Gottlosen	SCHUTZ	201						Solo/4VM		SMV 290			201			
Gloire à Dieu de la Messe du Rassemblement		202				Gloria		Solo/4VM					202			
Jésus, gardien fidèle	BERTHIER Jacques	202				PU		Solo/4VM					202			
Prière des Frères Moraves	ANONYME	203						Solo/4VM		Prière 		XVI	203			
Total Praise	SMALLWOOD Richard	204						Solo/4VM		Noël			204			
Messe en symphonie (restitué par Xavier Jannot)	NEUKOMM	205				Messe		Solo/4VM					205			
Alleluia du Messie	HAENDEL	206				Alleluia		Solo/4VM					206			
Dextera Domini	PALESTRINA	207			Epiphanie			Solo/4VM					207			
Le soleil et la lune arrt Maucourt	TRENET Charles	207						Solo/4VM			chanson		207			
Bénissons le Seigneur (cantique des 3 enfants)	BERTHIER	208				Louange		Solo/4VM					208			
Cantique des 3 enfants	BERTHIER Jacques	208						Solo/4VM		Cantique			208			
Cantique des 3 enfants	GELINEAU J.	208						Solo/4VM		Cantique			208			
Laudate Dominum versets en français ou/et en anglais	BERTHIER, Jacques	208						Solo/4VM		chant de louangePs.  150			208			
Le Cantique des trois enfants = Bénissez le Seigneur	BERTHIER Jacques	208						Solo/4VM					208			
Surrexit Christus	BERTHIER Jacques	208			Pâques			Solo/4VM					208			
Aimer, c' est tout donner	EPHRAIM	209				Communion		Solo/4VM					209			
La première en chemin, Marie	ANONYME	209			Chant marial			Solo/4VM					209			
Souffle imprévisible	Akepsimas Jo	209			Pentecôte		K28-44	Solo/4VM					209			
Benedicite omnia opera domini domino	GODARD Marcel	210				Action de Grâce		Solo/4VM					210			
Disciples de Jésus	BERTHIER, Jacques	210				Communion	D291	Solo/4VM					210			
"Messe ""Dieu prends pitié"""	LANGLAIS Jean	210				Messe		Solo/4VM					210			
Djinns	FAURE	211						Solo/4VM			D après un poème de Victor Hugo		211			
Les Djinns	FAURE Gabriel	211						Solo/4VM			op 12 texte V.Hugo		211			
Membra Jesu nostri   n°1,2,3,4	BUXEHUDE	212						Solo/4VM		Cantates pr le tps Passion			212			
Ave Maria	LAURIDSEN Morten	213				chant marial	V	Solo/4VM					213			
Ave Maria	RHEINBERGER	213				chant marial	V	Solo/4VM					213			
Immortal Bach	NYSTEDT Knut	213						Solo/4VM		chant sacré			213			
Acclamation de la prière eucharistique, Sanctus	BERTHIER Jacques	214				Acclamation		Solo/4VM					214			
Amen, Gloire et louange	BERTHIER Jacques	214				Amen	C13-18	Solo/4VM					214			
Envoie ton Esprit sur ton peuple (épiclèse:que tes œuvres sont belles)	BERTHIER Jacques	214				Epiclèse		Solo/4VM					214			
Esprit de Dieu, intercède pour nous	ANONYME	214				PU		Solo/4VM					214			
Homme au milieu des hommes	BERTHIER Jacques	214				Pénitence	A220-1	Solo/4VM					214			
Nous attendons ta venue dans la gloire (que tes œuvres sont belles)	ANONYME	214				Anamnèse		Solo/4VM					214			
Pour ta Gloire, pour le Salut du monde (que tes œuv.)	BERTHIER Jacques	214				Intercession		Solo/4VM					214			
Que tes oeuvres sont belles	BERTHIER Jacques	214				Rassemblement	A 219-1	Solo/4VM					214			
Agneau de Dieu,agneau vainqueur	BERTHIER, Jacques	215				Agnus Dei		Solo/4VM					215			
Allez dire à tous les hommes	BERTHIER Jacques	215			Témoignage		T3O	Solo/4VM					215			
Au plus haut du ciel	BERTHIER Jacques	215					C 221-1	Solo/4VM					215			
Que soit parfaite notre unité	BERTHIER Jacques	215				Communion	D 341-1	Solo/4VM					215			
Agneau de Dieu (Messe Vienne la Paix)	BERTHIER, Jacques	216				Agnus Dei		Solo/4VM					216			
D'où viens-tu ?	BERTHIER, Jacques	216						Solo/4VM		chant du soir			216			
Guéris mon âme 	BERTHIER Jacques	216			Pénitence			Solo/4VM					216			
Jésus, Verbe de Dieu, Kyrie	BERTHIER Jacques	216				Kyrie		Solo/4VM					216			
La gloire de Dieu Notre Père	BERTHIER Jacques	216				Communion	D 383-1	Solo/4VM					216			
Préparation pénitentielle	BERTHIER, Jacques	216				Prép.pénitentielle	AL 142	Solo/4VM					216			
A toutes les nations du monde	BERTHIER	217						Solo/4VM		XX			217			
Exultons de sa joie	BERTHIER Jacques	217			Messe de J.Bapt.	Entrée		Solo/4VM					217			
Prenez la tenue de service	BERTHIER, Jacques	217			Avent			Solo/4VM					217			
Veillons jusqu'au jour	BERTHIER Jacques	217			Mystère de Dieu		M 516	Solo/4VM		Tropaire pr32,33,34°dim			217			
"Alleluia Messe ""La source de la vie"""	ROBERT	218				Alleluia		Solo/4VM					218			
"Kyrie Messe ""La source de la vie"""	ROBERT Philippe	218				Kyrie		Solo/4VM					218			
"Messe ""la source de la vie"""	ROBERT Philippe	218				Messe		Solo/4VM					218			
"Messe ""La source de la vie"""	ROBERT Philippe	218				Messe 		Solo/4VM					218			
Acclamations pr. euchar. Pr enfts au cœur de ce monde	BERTHIER, Jacques	219				Acclamation		Solo/4VM					219			
Agneau glorieux (au cœur de ce monde)	BERTHIER, Jacques	219				Agnus Dei		Solo/4VM					219			
Au coeur de ce monde	BERTHIER Jacques	219			Rassemblement		A 238-1	Solo/4VM					219			
Gloire à Dieu dans le ciel	BERTHIER Jacques	219				Gloria		Solo/4VM					219			
Il est l'agneau et le pasteur (au cœur de ce monde)	BERTHIER, Jacques	219				Acclamation		Solo/4VM					219			
Jésus, berger de toute humanité (au cœur de ce monde)	BERTHIER Jacques	219				Kyrie		Solo/4VM					219			
"Messe ""Au coeur de ce monde"""	BERTHIER, Jacques	219				Messe		Solo/4VM					219			
Prière eucharistique II pour assemblées d'enfants	BERTHIER Jacques	219				Prière eucharistique		Solo/4VM					219			
Messe Festive	FONTAINE Isabelle	220				Messe		Solo/4VM					220			
Messe St Victorien	CAMBOURIAN Pierre	221				Messe		Solo/4VM					221			
Dis nous les signes de l'esprit	Akepsimas Jo	222			Avent		E216	Solo/4VM					222			
Je crois que mon Sauveur est vivant	GODARD Marcel	222			Funérailles			Solo/4VM					222			
Les mots que tu nous dis	DUCHESNEAU	222			Avent		E 164	Solo/4VM					222			
Les mots que tu nous dis	GODARD Marcel	222			Avent			Solo/4VM					222			
Ad te levavi animam meam (grégorien)	ANONYME	223		 	Avent 1°dimanche	Introït		Solo/4VM					223			
Alleluia Pâques	ANONYME	223			Pâques	Alleluia		Solo/4VM					223			
Asperges me	ANONYME grégorien	223			Pâques			Solo/4VM					223			
Gaudeamus	ANONYME	223			Toussaint			Solo/4VM					223			
Introït de St Nom de Jésus		223				Introït		Solo/4VM					223			
Postula a me (of. grégorien de la messe du Christ Roi)	ANONYME	223				Offertoire		Solo/4VM					223			
Puer natus est 	ANONYME	223			Noël			Solo/4VM					223			
Rorate caeli 	ANONYME  	223	grégorien		Avent			Solo/4VM					223			
Agnus Dei IV (aux fêtes doubles)	ANONYME	224	grégorien			Agnus Dei		Unisson					224			
Agnus IV (Cunctipotens)	ANONYME	224	grégorien			Agnus Dei		Unisson					224			
Exaltabote Domine (Offertoire mercredi des Cendres)	ANONYME	224	grégorien		Cendres	grégorien		Unisson					224			
Kyrie XII.s (Fêtes Semidoubles)	ANONYME	224				Kyrie		Unisson					224			
Laetare Jerusalem (grégorien et notation moderne)	ANONYME	224	grégorien		"4° dim Carême ""joie"""	Introït		Unisson					224			
Messe IV	ANONYME	224	grégorien			Messe		Unisson								
Offertoire mercredi des Cendres (Exaltabote Domine)	ANONYME	224	grégorien		Carême			Unisson					224			
Resurrexi 	ANONYME	224	grégorien		Pâques	Introït		Unisson					224			
Spiritus Domini	ANONYME	224	grégorien		Pentecôte	Introït et Alleluia		Unisson					224			
Veni Redemptor Gentium 	ANONYME	224	grégorien		Avent			Unisson					224			
Victimae paschali laudes	ANONYME	224	grégorien		Pâques	prose avant l'Alleluia		Unisson					224			
Vidi aquam 	ANONYME	224	grégorien		Pâques			Unisson					224			
Viri Galilaei grégorien et ton simple	ANONYME	224	grégorien		Ascension	Introït		Unisson					224			
Ave Regina caelorum	ANONYME	225	grégorien		du 2 février au  Jeudi St			Unisson					225			
Ecce Virgo concipiet	ANONYME	225	grégorien			communion		Unisson								
Gloria laus	ANONYME	225	grégorien		Rameaux	Procession		Unisson					225			
Gloria XV 	ANONYME	225	grégorien			Gloria		Unisson					225			
Terra tremuït	ANONYME	225	grégorien					Unisson								
Adoramus te	BRAHMS Johannes	226		latin		Adoration		SSAA					226			
Tenebrae factae sunt	CASANOVA, Francis	226		latin	Passion			SATB					226			
Tenebrae factae sunt	HAYDN, Michael	226		latin	Passion			SSA					226			
Tenebrae factae sunt	HAYDN, Michael	226		latin	Passion			SATB					226			
Acclamation et Ronde des Enfants	GOUZES André	227		français	Baptême			Unisson					227			
Au matin dans la clarté	DELAY PIERRE	227		français	Pâques		I 15	Unisson					227			
Comme un enfant	VERCRUYSSE Odette	227		français				SSAA		chant sacré			227			
For the beauty of the earth	RUTTER John	227		anglais				SA		Chant sacré			227			
Nil canitur iucundius	ESTERHAZY Paul	227		latin				Solo S		chant sacré			227			
Anima mea liquefacta est	RIVAFLECHA Martinus	228		latin				SSAT		Cantique Montserrat			228			
Au Seigneur est le monde 	DERE Jean	228		français		D après le psaume 23		SATB					228			
Dieu qui nous mets au monde	ANONYME	228		français	Louange		C128	SATB					228			
Grand Dieu nous te bénissons	ANONYME	228		français	Louange			SATB					228			
La ténèbre n'est point ténèbre	BERTHIER Jacques	228		français		tiré du Psaume138		SA/SATB					228			
Pie Jesu	GOUIN A.	228		latin	Défunts	Fin du Dies irae		TB/SSA/SAB					228			
Prière des Pueri Cantores pour la Paix	ROSAZ J.Christophe	228		anglais				SATB		attribué à St François d'Assise			228			
Unus ex discipulis meis	VICTORIA Tomás Luis de	228		latin	Passion	Répons n°3		SATB					228			
En toute vie, le silence dit Dieu	GODARD Marcel	229		français		Hymne		SATB					229			
Nous ne savons pas ton mystère	GODARD Marcel	229		français	Louange des heures	Hymne	P 22-83	Unisson					229			
O Lord my God	WESLEY, Samuel	229		anglais	Louange			SATB					229			
O Père des lumières	GODARD Marcel	229		français	Trinité	chant du soir		SSA/SATB					229			
Justorum animae	ANONYME	230	grégorien		Toussaint	Offertoire		Unisson					230			
Justorum animae	CHEVALIER, Y.	230		latin	Toussaint	Offertoire		SATB					230			
Justorum Animae	STANFORD, C.V	230		latin	Toussaint	Offertoire		SATB					230			
Audi Benigne Conditor	ANONYME	231	grégorien		Carême 			Unisson					231			
Audi Benigne Conditor	BOURNONVILLE de Jean	231		latin	Carême			SATB								
Ubi est Abel 	AICHINGER	231		latin				SATB		"Motet ""Où est ton frère"""		XVII	231			
Vexilla Regis	ANONYME	231	grégorien		Vendredi Saint			Unisson		"Hymne pr ""la Sainte Croix"""			231			
Deck the hall	RUTTER John	232		anglais	Noël			SSAA					232			
In dulci jubilo	PRAETORIUS	232		latin	Noël			SSA					232			
O Scholares gaudete	CANTIONE Piae	232		latin	Noël			SA					232			
Bergers, bergers	TOMASI Henri	233		français	Noël			SATB					233			
Dans une étable obscure	PRAETORIUS	233				Noël		4VM					233			
Ecoutez tous bergers	PLANEL Robert	233		français		Noël		SAA					233			
La nuit de Noel	DEBOUSSET	233		français		Noël		SATB					233			
L'adoration des Bergers	ALAIN Albert	233		français		Noël		SSA					233			
Les santons du silence	DANIEL	233		français		Noël		SSA					233			
Angel spirits of sleep	HOLST Gustav	234		anglais				SSA			chant polulaire		234			
Love on my heart	HOLST Gustav	234		anglais				SSA			chant polulaire		234			
O esca viatorum	ROUX M.	234		latin		Communion		SA					234			
O love, I complain	HOLST Gustav	234		anglais				SSA			chant populaire		234			
When first we met	HOLST Gustav	234		anglais				SSA			chant polulaire		234			
Dona nobis Pacem (Messe en si)	BACH	235		latin		fin Agnus Dei Messe en si mineur		SATB					235	orgue		
Von guten Mächten	BÜCHNER, D.	235		allemand				SATTBB		Hymne			235			
Jesu dulcis memoria	VICTORIA Tomás Luis de	236		latin				SATB		Motet			236	a capella		
Virolai a la Mare de Deu de Montserrat	RODOREDA J.	236		espagnol		chant marial		Unisson					236			
Vivons en enfants de lumière	BERTHIER Jacques	236		français	Carême/Pâques		G14-57-1	SATB					236			
Laudate Dominum	REVEYRON	237		latin	Louange			SATB					237			
Tristitia vestra	DU MONT Henry	237		latin				SAB		Evangile St Jean 16		XVII	237			
Nun komm, des heiden Heiland	SCHEIN Johann Hermann	238		allemand	Avent			SATB		Motet 			238			
Chantez les anges	LANGLAIS Jean	239		français	Noël			SMA					239			
Conditor Alme Siderum 	ANONYME	239	grégorien		Avent	Hymne de St Ambroise		Unisson					239			
Conditor Alme Siderum 	DUFAY	239		français	Avent			Unisson					239			
Le chant des oiseaux	ARMA Paul	239		français	Noël			SA			chant populaire		239			
nous étions trois bergerettes	ANONYME	239		français	Noël			SA			chant populaire	XVI	239			
Nun komm, des heiden Heiland	PRAETORIUS 	239		allemand	Avent			SAA/SATB		Motet paroles de Luther			239			
While shepherds watched their flocks	WILLCOCKS David	239			Noël			SA					239			
Autour du trône de l'Agneau (2 versions)	Akepsimas Jo	240		français	Toussaint		W 587	SATB					240			
Evangile de Dieu,bonheur pour le Monde	DUMAS Henri	240		français	Rassemblement			Unisson					240			
Gloire à Toi,Seigneur des Anges	GELINEAU, J.	240		français	Louange		C227-1	SSA					240			
Litanie du Sacré-Coeur	BERTHIER, Jacques	240		français	Litanies		Y 22-83	SATB					240			
Mère d'Humanité	GODARD Marcel	240		français	07-déc.	Intercession		SATB		Vêpres de l'Immaculée			240			
Père Adorable	DIEUAIDE Jean-Michel	240		français	Trinité			SA/SAB					240			
Quand Jésus mourait au Calvaire	ANONYME	240		français	Passion		H 19	SSA					240			
Missa Brevis en D	BRITTEN	241		latin		Messe opus 63		SSA					241			
Kyrie	MOZART W.A.	242		latin		Kyrie en canon		Unisson		KV89			242			
Requiem (Messe de)	DURUFLE, Maurice	242		latin		Messe		SATB		Messe de Requiem			242			
Soyez vigilants	BERTHIER Jacques	242		français		Acclamation Evangile		SATB					242			
Aujourd'hui est jour de fête 	ANONYME	243		français	Toussaint		CNA 644	Unisson					243			
Bien-aimé de Dieu	GELINEAU J.	243		français	Pâques		I14-66-1	SA					243			
Nul n'est disciple (Adaptation : Lafargue)	BERTHIER, Jacques	243		français	liturgie des heures			SATB					243			
Puissance et gloire (2 versions)	ROZIER Claude	243		français	Martyrs		W 14	SA/SATB					243			
Réunie des quatre vents	DUMAS Henri	243		français	Messe Chrismale			SATB					243			
Christ, Roi du monde	ANONYME	244		français	Christ Roi		M35	SATB					244			
Dieu nous a tous appelés	BERTHIER, Jacques	244		français		Rassemblement	A14-56-1	SATB					244			
Eglise de ce temps	DUMAS Henri	244		français	Pentecôte			SATB					244			
Heureux l' homme au coeur pur	GELINEAU J.	244		français	Saints		W118	Unisson					244			
Maître et Seigneur	VILLENEUVE Ch.	244		français	chant à Dieu			SATB					244			
Sans un mot ,sans un cri	BERTHIER Jacques	244		français	Louange			SATB					244			
Popule Meus (2 tons différents)	VICTORIA Tomás Luis de	245		latin	ImpropèreVendSaint			SATB					245			
Popule Meus-90	PALESTRINA	245		latin	ImpropèreVendSaint			TTBB					245			
Il est né le Divin Enfant	FAURE	246		français	Noël			Unisson					246			
Il est né le divin Enfant	SALA André	246		français	Noël			SSA					246			
Il est né le divin enfant  (harm. J.F. Duchamp)	ANONYME	246		français	Noël			SATB					246			
Il est né le divin enfant (2 versions)	NOYON	246		français	Noël			SATB/SATBarB					246			
Il est né le divin enfant (harm. David Willcocks)	ANONYME	246		français	Noël			SATBB					246			
Il est né le divin enfant (harm. John Rutter)	ANONYME	246		français	Noël			SSA					246			
Peuple fidèle (harm. F. Danjou)	NEYRAT	246			Noël			SATB					246			
Cantate Domino	CARTER-DE MAUCOURT	247			Louange			SmSA					247			
Dextera Domini 	ANONYME	247	grégorien		Epiphanie			Unisson					247			
Agnus Dei (petite messe en sol)	CASALI Giovanni battista	248		latin		Agnus Dei		SAB					248			
Kyrie ( petite messe en sol)	CASALI, Giovanni battista	248		latin		Kyrie		SAB					248			
O salutaris hostia (Fa Majeur)	ALAIN, Jehan	248		latin		Eucharistie		Unisson					248			
O salutaris hostia (Mi Majeur)	ALAIN, Albert	248		latin		Eucharistie		SA					248			
O come ,all ye faithful	WADE/WILLCOCKS	249		français	Noël			SATB					249			
Pastorale pour Noël	ARIFON E.	249		français	Noël			SATB								
Peuple fidèle (harm. D. Willcocks))	WADE/WILLCOKS	249		français	Noël			SATB/SSAA					249			
Peuple fidèle (harm. J. Gelineau)	WADE/GELINEAU	249		français	Noël			SATB					249			
Fais nous vivre , Seigneur	DUMAS, Henri	250		français		Communion		SATB					250			
This is the record of John	GIBBONS, Orlando	250		anglais				SSAAB		Hymne	folk rock américain		250			
Ave Maria	DUBOIS Th.	251		latin		chant marial	V	Solo+SATB					251			
Nous voici pour te rendre grâce	GODARD Marcel	251		français	Louange			SA								
Préparation pénitentiellepour des funérailles	GODARD Marcel	251		français	Défunts	Kyrie, psaume 102….		Unisson					251			
Missa Fac Bonum	RATHGEBER Valentin	252		latin		Messe		SATB				XVIII	252			
Alles was ihr tut (tiré de la Cantate WV4)	BUXTEHUDE, Dietrich	253		allemand				SATB		Cantate WV4 Sonate1 n°2		XVII	253			
"Cantate ""Folke-og Skolemusik"""	BUXTEHUDE Dietrich	253		allemand				4VM		Cantate WV4 Son1 n°2,4,8			253			
In dulci jubilo	BUXTEHUDE D.	253		latin	Noël			SAB		Cantate de Noël			253			
Lauda Sion Salvatorem	BUXTEHUDE	253		latin				SSB					253			
Befiehl dem engel, Dass er komm	BUXTEHUDE Dietrich	254		allemand				SATB		BuxWV10 			254			
Magnificat anima mea	BUXTEHUDE Dietrich	254		latin		Magnificat		SSATB					254			
Cantate Domino	BUXTEHUDE Dietrich	255		latin	Louange	Motet		SSB					255			
Hymnes XIX et XX St Jean Baptiste	PRAETORIUS M.	255		latin				SATB		Hymne St Jean Baptiste			255			
Mein Herz ruht und ist stille	SCHEIN J.H.	255		allemand				SATB		choral			255			
Missa puerorum	RHEINBERGER	255		latin		Messe		Unisson					255			
Agnus Dei (missa Quadragesimalis)	HAYDN Johann Michael	256		latin		Agnus Dei		SATB					256			
Magnificat	PACHELBEL Johann	256		latin		Magnificat		SATB					256			
Schlusschor	MENDELSSOHN F.B.	256		allemand				SATB		Psaume 42			256			
"Missa brevis ""pro pace"""	MISKINIS Vytautas	257		latin		Messe		SA					257			
Beati omnes qui timent Dominum	BUSTO Javier	258		latin				Solo+SATB		"Psaume 127""Heureux celui qui craint le Seigneur…"""			258			
Quae est ista	FRANCK Cesar	258		latin	Assomption	Offertoire		SATB		FWV 63			258			
O vos omnes	KOCSAR Miklos	259		latin	Passion			SSA					259			
Agnus Dei	GOUNOD	261				Agnus Dei		3VM					261			
Alleluia	HAYDN	261				Alleluia		5VM					261			
Halleluja	HAYDN, J.M.	261				Alleluia		SSA					261			
Laudate Dominum	GOUNOD	261			Louange	Psaume 116		SS/Tbar					261			
Messe pr les sociétés chorales	GOUNOD Charles	261		latin	Messe chorale	Kyrie, Agnus		TTBB		2° messe			261			
O divine Redeemer = Prière de repentir	GOUNOD	261		français				mS,Bar		Prière de repentir			261			
Prière de repentir = O divine Redeemer	GOUNOD	261		français				mS,Bar		Prière de repentir			261			
