A la Saint Médard	REVIL, Rudi	295						4VM			chanson populaire		295					0	VRAI
Joshua	Anonyme	295						4VH		Spiritual			295					0	VRAI
Pâques du temps	GODARD Marcel	296			Pâques			4VM					296					0	VRAI
Qui donne sa vie	KAELIN	296			Passion			4VM					296					0	VRAI
Sans avoir vu	GROSLAMBERT Louis	296			Pâques		I 168	VE/VM					296					0	VRAI
Sans te voir nous t'aimons	DEISS Lucien	296			Mystère de Dieu		M 20	4VM					296					0	VRAI
Gloria Domini super te orta est	SPERLING Oliver	297						4VM		chant sacré			297					0	VRAI
Gottes Stern , leuchte uns = dieu étoile, brille pr nous	SPERLING, Oliver	297						4VE		chant sacré			297					0	VRAI
"Messe ""Simile Est Regnum Caelorum"""	VICTORIA Tomás Luis de	297				Messe		4VM					297					0	VRAI
Tristis est anima mea	MARTINI	298			RéponsJeudi Saint			3VE					298					0	VRAI
Tristis Est Anima Mea 	CROCE	298			RéponsJeudi Saint			4VM					298					0	VRAI
Chœur des soldats	GOUNOD Charles	299						3VE			"Acte IV de ""Faust"""		299					0	VRAI
Je suis né	VEYRAT Antoine	299						4VM			chanson		299					0	VRAI
Le soir	GOUNOD Charles	299						3VE			chant		299					0	VRAI
Viens réchauffer tes mains (harm T Louppe)	VEYRAT Antoine	299						4VM					299					0	VRAI
Au joli bois	ANONYME	300									chant polupaire		300					0	VRAI
Au joli boys	ANONYME	300						3VM			chant populaire		300					0	VRAI
Au son du fifre et du biniou	ANONYME	300						4VM			chant populaire		300					0	VRAI
Ecoute mon ami, écoute dans le vent	DYLAN	300						4VM			 variété		300					0	VRAI
In vino veritas	LALLEMENT	300						3VE			Chanson à boire		300					0	VRAI
La pibole	ANONYME	300						3VE			chanson française		300					0	VRAI
La valse des feuilles	BOVET Joseph	300						3VM			chanson française		300					0	VRAI
Le joueur de viele	PEHU	300						Unisson			Chanson 		300					0	VRAI
Les souliers	BEART Guy / GODARD	300						2VE			chanson		300					0	VRAI
Mon plaint soit entendu	ARCADELT	300						3VE			ch. de la Renaissance		300					0	VRAI
Puisque vous nous avez fui	DEL ENCINA (Juan)	300						4VM			Air de Cour		300					0	VRAI
Quand ce beau printemps je voy	LA GROTTE nicolas de	300						4VM			Chanson de P de Ronsard		300					0	VRAI
Remplis ton verre vide	ANONYME	300						2VM			chanson à boire	XVII	300					0	VRAI
Viens chanter avec nous	FRANCK Melchior	300						3VM					300					0	VRAI
Ich lasse dich nicht, du segnest mich denn	SCHEIN J.H.	301						4VM		Madrigal Psaume 4			301					0	VRAI
Wende dich,Herr, und sei mir gnädig	SCHEIN J.H.	301						5VM		Psaume 25	Ode		301					0	VRAI
Chant de la promesse	Père SEVIN	302						3VE		chant scout			302					0	VRAI
Morgengebet (Prière du matin)	BERLIOZ, Hector	302						2VE		Hymne du matin			302					0	VRAI
Prière des Petits Chanteurs	ANONYME	302						4VM		Prière			302					0	VRAI
Prière du matin (Morgengebet)	BERLIOZ H.	302						4VM		Prière			302					0	VRAI
Come ye sons of art	PURCELL, Henry	303						S/4VM			Ode pr l'anniversaire de la Reine Marry	XVII	303					0	VRAI
See nature , rejoicing	PURCELL, Henry	303						3VE					303					0	VRAI
Sound the trumpet	PURCELL Henry	303						2VE					303					0	VRAI
Strike the viol	PURCELL Henry	303						2VE					303					0	VRAI
The honour of a jubilee	PURCELL, Henry	303						3VE					303					0	VRAI
Canon des scats	VERNY, Pierre-Gérard	304						3VE			canon		304					0	VRAI
Welcome to all the Pleasures	PURCELL Henry	304						4VM					304					0	VRAI
En rentrant de l'école	POULENC	305						4VM			chant		305					0	VRAI
La petite fille sage	POULENC	305						3VM			Les Petites Voix		305					0	VRAI
"Le chien perdu Petites voix"""	POULENC	305						4VM			"""Petites Voix"" n°2"		305					0	VRAI
Le hérisson	POULENC	305						3VE			"""Petites voix"" n°5"		305					0	VRAI
Le petit garçon malade	POULENC	305						4VM			"""Petites Voix"" n°4"		305					0	VRAI
Petites Voix	POULENC	305						3VE		sur des poésies de M. Ley			305					0	VRAI
Deep river	ANONYME	306						4VM			Negro spirituel		306					0	VRAI
Du profond des maux de mon âme	DE COURBES	306						4VM		psaume 129			306					0	VRAI
Le Cerf si fort ne désire	ANONYME	306						2VX			chanson		306					0	VRAI
Le corbeau et le renard	DURUFLE	306						3VE			fable		306					0	VRAI
Le cornemuseux	ANONYME	306						4VM			chanson enfantine		306					0	VRAI
Le vieux pélerin (populaire)	ANONYME	306						5VM			Chant populaire		306					0	VRAI
Magnificat in B	DURANTE F.	307						4VM		Magnificat			307					0	VRAI
Le jardin extraordinaire	TRENET Charles	308						4VM			Chanson polpulaire		308					0	VRAI
Les Champs Elysées	DASSIN Joe	308						4VM			chanson populaire		308					0	VRAI
Les Champs Elysées	THAURE Françoise	308						3VE			chanson populaire		308					0	VRAI
Medley de chansons françaises	FARICIER Dominic	308						VM			Medley 		308					0	VRAI
O gloriosa Domina	PALESTRINA	309						4VM		Motet			309					0	VRAI
O gloriosa virginum	DE LA TOMBELLE	309						2VE		Motet			309					0	VRAI
O Gloriosa Virginum	PALESTRINA	309						3VE		Motet			309					0	VRAI
Adoro te	ALAIN Albert	310			Adoration eucharistique			2VE					310					0	VRAI
Joyfully Sing	STEEN SPEVACEK Linda	310						4VM		a capella			310					0	VRAI
Livet e en gata	ANONYME	310						Unisson			Canon suédois		310					0	VRAI
Allons gay, bergères	COSTELEY	311						4VM		Noël populaire			311					0	VRAI
Canon de la paix		311						3VM			canon		311					0	VRAI
Mes jeunes années	TRENET Charles	311						4VE/3VE			chanson française		311					0	VRAI
Waldecho	BOGENHARDT Helmut	311						3VE					311					0	VRAI
Chant des marais	GEOFFRAY César	312						4VM			chant des déportés		312					0	VRAI
Chant des Partisans		312						Unisson			chant de Résistance		312					0	VRAI
Eco	DE LASSUS Orlandus	312						4VH			chant		312					0	VRAI
Le chant des marais	GEOFFRAY	312						4VM			chant des déportés		312					0	VRAI
Le chant des partisans	ANONYME	312						4VM			chant de la Résistance		312					0	VRAI
L'enfant au tambour	SIMEONE	312						4VM			Chanson		312					0	VRAI
Agnus Dei	CHARPENTIER	313				Agnus Dei		4VM					313					0	VRAI
Alleluia	MENSCHICK	313				Alleluia		4VM					313					0	VRAI
L' hiver s'envole	PIERNE	313						4VM			chanson		313					0	VRAI
La bergeronnette	GODARD Marcel	313						4VM			histoire de J.Renard		313					0	VRAI
La fourmi et le perdreau	GODARD Marcel	313						Unisson			histoire de J.Renard		313					0	VRAI
Les coquelicots	GOGARD Marcel	313						Unisson			histoire de J.Renard		313					0	VRAI
Les hirondelles	GODARD Marcel	313						2VE			Histoire de J.Renard		313					0	VRAI
Dein Wort,o Herr,wohnt weit und ewig	REGER, Max	315						VM 		Psaume 119			315					0	VRAI
Jauchzet dem Herrn ,alle Welt	THIEL, Carl	315						4VM		Psaume de louange			315					0	VRAI
Mit Fried und Freud ich fahr dahin	BRAHMS	315						3VM		Motet opus 74			315					0	VRAI
Sehnsucht	BRAHMS	315						4VM					315					0	VRAI
Unser lieben Frauen Traum	REGER, Max	315						2VE		Motet opus 138			315					0	VRAI
For unto us a child is born (Le Messie)	HAENDEL	316						Unisson		Noël			316					0	VRAI
Unto Us a Child Is Born du Messie	HAENDEL	316						4VM		NoëlChœur n°12 du Messie 			316					0	VRAI
For the beauty of the earth	ANONYME	317						VE		Chant sacré			317					0	VRAI
Praise the Lord!Ye heavens	Anonyme	317			Louange			4VM					317					0	VRAI
Nativité (Mélodie Argentine)	ANONYME	319						Unisson		 Noël mélodie argentine			319					0	VRAI
Psaume CXVII -Nations ,louez l'Eternel-	PHILIP	319						4VM		Psaume 117			319					0	VRAI
Ave Verum	FAURE	320						4VM		Motet au St Sacrement			320					0	VRAI
En Prière	FAURE Gabriel	320						4VM		chant sacré			320					0	VRAI
Gloria de la Messe de St Paul	CAMBOURIAN Pierre	320				Gloria		1VE					320					0	VRAI
Sanctus	SANDSTRÖM Jan	320				Sanctus		4VM					320					0	VRAI
Sanctus à Notre Dame de l'annonciation	LAFARGUE Yves	320				Sanctus		Unisson					320					0	VRAI
Cantique de Saint Pierre	GELINEAU J.	321						4VM		Cantique			321					0	VRAI
C'était Nos Péchés Qu'il Portait	GELINEAU J.	321			Ordi/témoignage		NT8-1	4VM					321					0	VRAI
Pour que l'homme soit un fils à son image	VINCENT	321			Carême		G 297-1	4VM					321					0	VRAI
Alleluia Messe de Minuit	GODARD Marcel	322			Noël	Alleluia							322					0	VRAI
Alleluia Messe du jour de Noël	GODARD Marcel	322			Noël	Alleluia							322					0	VRAI
Die Sieben Worte Jesu Christi Am Kreuz	FRANCK	322			Passion			4VE					322					0	VRAI
Les sept paroles du Christ en croix	FRANCK J.	322						4VM		Passion			322					0	VRAI
De la table du Seigneur	HOOG P.M.	323				Communion	D80	4VM					323					0	VRAI
Nous avons marché	BERTHIER Jacques	323			après Noël	Entrée		4VM/VE					323					0	VRAI
Nous avons vu	AKEPSIMAS Jo	323			Avent		E 120	4VM					323					0	VRAI
Madrigal	FAURE	324						4VM			Poème de A.Sylvestre		324					0	VRAI
Pavane	FAURE	324						4VM			pavane		324					0	VRAI
Le martyre de Saint Sébastien: Paradis et Chœur final	DEBUSSY claude	325						VM		Musique pour ballet			325					0	VRAI
Caro mea	MITTERER	326						3VE		Mottet Comunion			326					0	VRAI
Cotton needs a pickin	CALMELET	326						4VM			chant de travail		326					0	VRAI
Der Tanz	SCHUBERT	326						8VM			chanson populaire		326					0	VRAI
Michelle	LENNON - Mc CARTHNEY	326						4VM			chanson		326					0	VRAI
Parlez-moi d'amour	LENOIR Jean	326						3VM			Chanson française		326					0	VRAI
O amor, o bonitas, o charitas	CHARPENTIER	327						3VE		Motet baroque			327					0	VRAI
Quam pulchra es	DUNSTABLE	328						3VM		Motet			328					0	VRAI
Ecce vidimus	 VIADANA da L.G.	329			Carême			4VM		office de nuit Jeudi Saint			329					0	VRAI
Agnus Dei	DE LASSUS, Orlandus	330				Agnus Dei		4VM					330					0	VRAI
Agnus Dei IX Cum Jubilo	ANONYME	330				Agnus Dei		Unisson					330					0	VRAI
Kyrie Missa Brevis	LOTTI	330				Kyrie		4VM					330					0	VRAI
Messe Cum Jubilo	DURUFLE	330				Messe		Unisson					330					0	VRAI
Messe cum Jubilo 	JOUBERT L.	330				Messe		2VE					330					0	VRAI
Messe de la Trinité	FRERE JEAN BAPTISTE	330		français		Messe		SATB					330					0	VRAI
Messe IX cum Jubilo (grégorien et notation moderne)	ANONYME	330				Messe		Unisson					330					0	VRAI
Messe Orbis Factor	ANONYME	330				Messe		Unisson				XIV-XV	330					0	VRAI
Pater Noster (Notation Moderne)	ANONYME	330				Notre Père		Unisson					330					0	VRAI
"Sanctus ""Cum Jubilo""Messe IX(Notation Moderne)"	ANONYME	330				Sanctus		2VE					330					0	VRAI
Ave Maria	HOLSTEIN, Jean-Paul	331				chant marial	V	4VM					331					0	VRAI
Ave Maria	SCHUTZ	331				chant marial	V	2VE					331					0	VRAI
Angelicus domini (Ave Maria)	BIEBL 	332								Ave Maria			332					0	VRAI
Angelus Domini	BIEBL Franz	332						4VE		Noël			332					0	VRAI
Ave Maria	PALESTRINA	332				chant marial	V	Solo/4VM					332					0	VRAI
Ave Maria (Angelicus Domini)	BIEBL 	332				chant marial	V	3VE					332					0	VRAI
Messe de la Miséricorde	THIL	333				Messe		Unisson					333					0	VRAI
Messe de l'Assemblée	G.LEFEBVRE	333				Messe		4VM					333					0	VRAI
Messe dEscalquens	LANGLAIS	333				Messe		VE					333					0	VRAI
Missa Brevis	KODALY	333				Messe		4VM					333					0	VRAI
Hodie Christus natus est	CLERAMBAULT Louis Nicolas	334						3VE		Noël			334					0	VRAI
Psaume du serviteur	REVEYRON	335						4VH		Psaume 18			335					0	VRAI
Venite omnes	BALSANO, Domenico	335						3VM		chant marial			335					0	VRAI
Ad te, perenne gaudium	LASSUS de Orlando	336						3VE		Hymne			336					0	VRAI
Adspice Domine	MENDELSSOHN	336			Pentecôte			3VH		opus 121 tiré des Vêpres			336					0	VRAI
O remember not	PURCELL Henry	336						3VM		Extrait du psaume 79			336					0	VRAI
Sonntagsmorgen	MENDELSSOHN Félix	336						2VE		Motet			336					0	VRAI
Te saeculorum Principem	CASIMIRI R.	336						3VH		Hymne Solennité ChristRoi			336					0	VRAI
Deo gratias	BYRD, W.	337						6VM		Mottet			337					0	VRAI
Gloria tibi Domine	BYRD, W.	337						4VM		Hymne			337					0	VRAI
Let my complaint	MORLEY Thomas	337						4VM		chant de la Renaissance			337					0	VRAI
O sacrum convivium	VIADANA	337				Eucharistie		4VH					337					0	VRAI
Chansons enfantines	BONNEAU Paul	338						4VE			chant		338					0	VRAI
Bone pastor	PALESTRINA	339						4VM		Mottet			339					0	VRAI
Haec dies	GALLUS	340			Pâques			4VM					340					0	VRAI
Psaumes Six (26-31-41-50-61-69)	HAYDN	340						4VM		Ps 26,31,41,50,61,69			340					0	VRAI
Ecce,nunc benedicite Dominum	PALESTRINA	341						4VM		psaume 134			341					0	VRAI
Sancti Dei	HAYDN, Michael	341				Sanctus		4VM		Motet à Dieu			341					0	VRAI
Verba mea auribus percipe	SCHUTZ	341						4VM		Motet SWV 61			341					0	VRAI
Verbum caro	DE LASSUS, Orlandus	341						3VH		Motet			341					0	VRAI
Verbum caro factum est	SCHUTZ	341						2VE		Motet SWV 314			341					0	VRAI
Tantum Ergo	ALAIN Albert	342				St Sacrement		4VM			"poème de"" C.Marot"		342					0	VRAI
Tantum ergo	VICTORIA, Tomás Luis de	342				St Sacrement		4VM					342					0	VRAI
Tantum ergo adaptation M.C. Alain	ALAIN Jehan	342				St Sacrement		2VM					342					0	VRAI
Messe des Paroisses	CHAILLEY Jacques	343				Messe		4VM					343					0	VRAI
Ehre sei Gott in der Hohe	SILCHER Friedrich	344						4VM		chant sacré			344					0	VRAI
Pueri Concinite	HERBECK Johann R.v.	344						VM		Noël			344					0	VRAI
Cantate Domino	HASSLER Hans Léo	345						4VM/VE		Louange			345					0	VRAI
Crucifixus	LOTTI	345			Passion			1VE					345					0	VRAI
Crucifixus (messe de Neukomm)	NEUKOMM Sigismund	345			Passion			8VM					345					0	VRAI
Gloria (triple choeur)	GABRIELI Giovanni	345				Gloria		4VM					345					0	VRAI
Halleluja	MENSCHIK	345				Alleluia		4VM					345					0	VRAI
Jauchzet Dem Herrn	SCHUTZ	345						2VE		Psaume de louange			345					0	VRAI
Messe für den Gründonnerstag	BRUCKNER Anton	345				Messe		4VM					345					0	VRAI
Tu solus qui facis mirabilia	JOSQUIN DES PRES	345						4VM		Motet			345					0	VRAI
Amour qui planais sur les eaux	GODARD Marcel	346			Pentecôte		K72-1	Unisson					346					0	VRAI
Au Bienheureux et Unique Souverain	GODARD Marcel	346						4VM		1° epître St Paul à Thim			346					0	VRAI
Parole de Dieu	GODARD Marcel	346						3VM		"ext""des grillons et des anges"""			346					0	VRAI
Cor Jesu sacratissimum	DE LA TOMBELLE	347						3VE		Sacré Cœur			347					0	VRAI
Epithalame	DE LA TOMBELLE	347			Mariage			4VM					347					0	VRAI
Laudate	DE LA TOMBELLE	347						4VM		chant de louange Ps. 116			347					0	VRAI
Panis angelicus	DE LA TOMBELLE	347				Eucharistie		4VM		Motet			347					0	VRAI
Deo dicamus gratias	HOMILIUS	348						4VM		Mottet			348					0	VRAI
Domine ad adjuvandum me	HOMILIUS	348						4VM		Mottet			348					0	VRAI
Tota pulchra es	BOUZIGNAC	349						4VM		Motet à la Vierge	"tiré de ""Carmen"""		349					0	VRAI
Benedic,anima mea,Domino	LE GUENNANT	350				Action de Grâce		4VM					350					0	VRAI
Gloria	BREGOVIC G.	350				Gloria		3VE					350					0	VRAI
Gloria	HASSLER Hans Leo	350				Gloria		VH					350					0	VRAI
Messe du Sacré-Coeur	POTIRON	350				Messe		2VE					350					0	VRAI
Venez divin Messie	BOLLER Carlo	351			Avent, Noël			3VE					351					0	VRAI
Venez divin Messie	LAMBERT Abbé	351			Avent, Noël			4VM					351					0	VRAI
Venez divin Messie	NEYRAT	351			Avent, Noël		E 9	4VM		Noël			351					0	VRAI
Venez divin Messie	NEYRAT/LOUPPE	351			Avent, Noël			4VM		Noël			351					0	VRAI
Venez divin Messie traditionnel	ANONYME	351			Avent, Noël			Unisson					351					0	VRAI
In monte Oliveti (Répons pour l'Office des Ténèbres)	MARTINI	352			Passion			4VM		Of. Ténèbres 1° nocturne			352					0	VRAI
Messe pour le samedy de Pasques	CHARPENTIER	352				Messe		4VM					352					0	VRAI
Messe Brève	DELIBES Léo	353				Messe		2VE					353					0	VRAI
Messe de Requiem	CAMPRA	354				Messe		5VM					354					0	VRAI
Requiem (Messe de)	CAMPRA	354				Messe		5VM					354					0	VRAI
Attolite	WEBBE S.	355						4VM		Psaume 23			355					0	VRAI
Pitié pour moi psaume 50	SAMSON Joseph	355						4VM		Psaume 50			355					0	VRAI
In Te, Domine Speravi	SCHUTZ	356								Motet			356					0	VRAI
In Te,speravi Domine	ANERIO	356						4VM		Motet			356					0	VRAI
Nos Autem	ANERIO	356			Louange			4VM					356					0	VRAI
Ave verum corpus	POULENC	357						3VM		Motet au St Sacrement			357					0	VRAI
Dieu t'a choisi	BARTHEZ Benoit-Marie	358				Hymne à St Joseph		4VM					358					0	VRAI
Kyrie de la Messe de l'hermitage		358				Kyrie		4VM					358					0	VRAI
Messe de l'Ermitage	GOUZES 	358				Messe		4VM					358					0	VRAI
O bone Jesu	BRAHMS Johannes	358						4VE		Motet opus 37			358					0	VRAI
Lord,rebuke me not	LOCKE, Matthieu	359						3VM		Psaume 6			359					0	VRAI
Thou O Lord	CONTE , David	359						4VM		"n°1 de ""Three sacred Pieces"""			359					0	VRAI
Beatus Vir	MONTEVERDI	360						Unisson		Psaume 112			360					0	VRAI
Calme des nuits	SAINT-SAËNS	360						4VM					360					0	VRAI
Chant d'Ouverture	TAIZE	360			Vêpres			3VE					360					0	VRAI
Hodie Christus natus est	PALESTRINA	360						4VM		Noël			360					0	VRAI
Haec dies quam fecit Dominus	PALESTRINA	361			Avent			4VM					361					0	VRAI
Requiem solemne	HAYDN, J.M.	361				Messe		4VM					361					0	VRAI
O Worship the Lord	HOLLINS, Alfred	362						4VM		Hymne de louange			362					0	VRAI
Amen gospel		363				Amen	C	4VM					363					0	VRAI
Victimae paschali	DU COURROY	363						7VM		Hymne pascal			363					0	VRAI
Hommes nouveaux baptisés dans le Christ	GELINEAU, J.	364			Pâques		I14-64-1	2VX					364					0	VRAI
In monte Oliveti	SCHUBERT	364			Passion			Unisson					364					0	VRAI
Où va notre terre	AKEPSIMAS	364			Témoignage		T 37	4VM					364					0	VRAI
Répons pour l'Office des Ténèbres (In monte Oliveti)	MARTINI	364			Vendredi Saint			4VM					364					0	VRAI
Ave Maria Virgo serena	GODARD Marcel	365				chant marial	V	4VM					365					0	VRAI
Chercher avec toi, Marie	GIANADDA J.C.	365			Chant marial		V282	3VM					365					0	VRAI
Regina caeli	ZELIOLI  Giuseppe	365			Pâques	Antienne mariale		2VE					365					0	VRAI
Vierge sainte, Dieu t'a choisie	DECHA	365			Chant marial		V 136						365					0	VRAI
Serve bone	CHARPENTIER	366						2VE		Motet			366					0	VRAI
Serve bone	DE LASSUS Orlandus	366						2VE		Motet			366					0	VRAI
Pote xana	BICHSEL	367						2VM			chanson grecque		367					0	VRAI
Prenez, mangez	JEF, Robert	367				Communion	D 102	VE/VM					367					0	VRAI
"Messe "" Jésus ma joie"" adapté par Lecot"	BACH, Johann Sebastian	368				Messe		4VM					368					0	VRAI
Go down, Moses		369						2 VM		Gospel			369					0	VRAI
Le beau Danube bleu	STRAUSS	369						3VE			Valse 		369					0	VRAI
Cantate Domino	DUBOIS	370						3VE		Louange			370					0	VRAI
Cantate Domino	PITONI	370						6VM		Louange			370					0	VRAI
Jam sol recedit	FRANCK, Melchior	370						4VM		Hymne Vêpres Ste Trinité			370					0	VRAI
Messe de Requiem	ALAIN	371				Kyrie		4VM					371					0	VRAI
Requiem (Messe de)	ALAIN 	371				Kyrie		4VM					371					0	VRAI
C'est toi, le dieu vivant	SWEELINCK Jan-Pieterszoon	372				Témoignage		3VM					372					0	VRAI
In the beginning, O Lord	LOCKE Matthieu	372						3VM		Psaume 102			372					0	VRAI
Lobe den Herren	NEANDER/SOHREN	372			louange 			4VM				XVII	372					0	VRAI
Lobet Den Herren,alle Heiden	STADEN, Johann	372						3VE		Motet			372					0	VRAI
Nous allons manger ensemble	Anonyme	372				Communion		4VM					372					0	VRAI
Hodie apparuit	DE LASSUS Orlandus	373						4VM		Noël			373					0	VRAI
O salutaris	BARTOLLUCCI	373				Eucharistie		3VE					373					0	VRAI
Puer natus	SOURISSE Jean	373						3VE		Noël			373					0	VRAI
Puer natus in Bethlehem (grégorien	ANONYME	373						Unisson		Noël			373					0	VRAI
Tantum ergo	BARTOLUCCI	373				St Sacrement		3VE					373					0	VRAI
Eram quasi agnus	VIADANA	374			Passion			1VE					374					0	VRAI
Inter natos mulierum Messe St Jean Baptiste)	MOZART Wolfgang Amadeus	374			Messe ST Jean Bapt	Offertoire		4VM					374					0	VRAI
Lass dich nur nichts nicht dauren	BRAHMS J.	374						4VM		chant spirituel opus 30			374					0	VRAI
Sub tuum praesidium	BERTHIER Paul	375						3VE		Hymne à la Vierge	ext Come ye sons art		375					0	VRAI
Sub tuum praesidium	TERRENOIR	375						4VM		Hymne à la Vierge			375					0	VRAI
Ubi caritas	DURUFLE Maurice	375						4VM		Hymne	chanson Renaissance		375					0	VRAI
Ubi Caritas -(L'amour de Dieu)	BERTHIER Jacques	375						4VM		Hymne			375					0	VRAI
Gloria	BUTLER Eugène	376				Gloria		2VE					376					0	VRAI
O Domine,Jesu Christe	JOSQUIN DES PRES	376						4VM		Motet			376					0	VRAI
Ave Maria	JANACEK, Leos	377				chant marial	V	4VH					377					0	VRAI
Ave Maria	NEGLIA Francesco Paolo	377				chant marial 	V	4VM		Opus 36			377					0	VRAI
Ave Maria	NEGLIA Francesco Paolo	377				chant marial	V	4VM		Opus 10			377					0	VRAI
Ave Maria	SCHUBERT	377				chant marial	V	SATB					377					0	VRAI
Ave Maria	STRAVINSKY Igor	377				chant marial	V	5VM					377					0	VRAI
Sub tuum praesidium	NOYON	377						4VM		Hymne à la Vierge			377					0	VRAI
Tiébé Poièm	BORTNIANSKY Dmitri	377						4VM		Chant ukrainien			377					0	VRAI
Ecce concipies	HANDL, Jakob	378						4VM		chant sacré			378					0	VRAI
Jubilate Deo in chordis	SCHUTZ	378						4VM		chant sacré			378					0	VRAI
Oculus non vidit	LASSUS	378						2VE		Motet			378					0	VRAI
Good King Wenceslas	WILLCOCKS David	379						Unisson		Noël			379					0	VRAI
Funeral Sentences	PURCELL	380						VE		chant sacré			380					0	VRAI
Thou knowest, Lord, the secrets of our Hearts	PURCELL Henry	380						4VM		Hymne Funérailles Queen Mary	Gospel		380					0	VRAI
Ave Maria	AZNAVOUR C.	381				chant marial	V	4VM			variété		381					0	VRAI
Ave Maria	BARTOLLUCCI Dominico	381				chant marial	V	3VE					381					0	VRAI
Ave Maria	BARTOLUCCI Dominico	381				chant marial	V	Solo/4VM					381					0	VRAI
Ave Maria	MOUTON	381				chant marial	V	VE					381					0	VRAI
Ave Maria	PLE Simone	381				chant marial	V	VE					381					0	VRAI
Ich weiss dass mein Erlöse lebt	BACH Johann Michael	382			Carême			4VM					382					0	VRAI
Invocations trinitaires (O Dieu saint, o Dieu fort)	BIGENWALD Ste Jacqueline	382			Carême, Pâques	Invocation		4VM					382					0	VRAI
Kyrie eleison 1	BERTHIER, Jacques	382				Kyrie		4VM					382					0	VRAI
O Dieu saint, o Dieu fort (invocations trinitaires)	BIGENWALD, Jacqueline	382			Carême	Invocation	G 226	4VM					382					0	VRAI
Introit +préface (messe de St Jean Baptiste) grégorien		383				Introït		4VM					383					0	VRAI
Vox Domini super aquas	COURROY E. du	383						4VM		Psaume 28	Chant de la Renaissance		383					0	VRAI
Sub tuum praesidium	MOZART Wolfgang Amadeus	384						2VE		Hymne à la Vierge			384					0	VRAI
"Messe ""aeterna Christi munera "" (Sanctus)"	PALESTRINA	385				Messe		4VM					385					0	VRAI
Tu es le pauvre	OMBRIE	385			Passion		H 73	4VM					385					0	VRAI
Psallite Deo Nostro	BARTOLUCCI Dominico	386						VE/VM		Extrait Psaume 46			386					0	VRAI
Psallite Deo nostro in laetitia	BACH Johann Sebastian	386						5VM		Motet			386					0	VRAI
Domine, vivifica me	SCARLATTI	387						VE		chant sacré			387					0	VRAI
Sœurs et servante des pauvres	MERCHAT W.M.	387			Saints			4VM					387					0	VRAI
Von Gott Will Ich Nicht Lassen	SCHUTZ	387						4VM		"SWV366 ""Je ne serai pas de Dieu"""			387					0	VRAI
Cantantibus organis	MARENZIO, Luca	388						4VM		Motet Vêpresde Ste Cécile			388					0	VRAI
Lamentationes Hieremiae	INGEGNERI	388						3VE					388					0	VRAI
Lamentations de Jérémie	TALLIS	388				Passion		4VM		5 poèmesdestruction Jerusalem			388					0	VRAI
Tenebrae factae sunt	INGEGNERI	388			Passion			4VM					388					0	VRAI
Cantate pour la paix	MILHAUD	390						2VE		Cantate			390					0	VRAI
Messe du Pape Marcel	PALESTRINA	391				Messe		4VM					391					0	VRAI
Dormi Jesu Dulcissimo	ESTERHAZY Pal	392						4VM		Noël			392					0	VRAI
Engel Gottes künden	MOZART Wolfgang amadeus	392						4VM		Mottet			392					0	VRAI
Ihr Hirten erwacht	HAYDN J.M.	392						2VE		Noël			392					0	VRAI
Le premier Noël	AUBANEL Georges	392						4VM		Noël			392					0	VRAI
Puer natus in Bethlehem	HAYDN J.M.	392						3VE		Noël			392					0	VRAI
Ave Regina Caelorum	BARTOLUCCI, Dominico	393				chant marial	V	2VE					393					0	VRAI
Ave Regina Caelorum	SORIANO	393				chant marial	V	3VE					393					0	VRAI
Comme sous la neige	ANONYME	393						4VM			chanson populaire		393					0	VRAI
Gloire à toi, Marie	ANONYME	393			Chant marial		V21-A	1VE					393					0	VRAI
Ecce Panis	ALAIN, Albert	394						4VM		mottet au St Sacrement			394					0	VRAI
Ecce quam sit, sérénade suédoise	ANONYME	394						3VH			sérénade suédoise		394					0	VRAI
Ecce Sacerdos Magnus	ELGAR, EDWARD	394						4VM		mottet			394					0	VRAI
Ave Verum	BYRD	395						4VM		Motet au St Sacrement			395					0	VRAI
Ave Verum	REVEYRON	395						4VM		Motet au St Sacrement			395					0	VRAI
O quam suavis est	ALAIN Jehan	395						Unisson		Eucharistie			395					0	VRAI
O quam suavis est	REVEYRON	395						4VM		Eucharistie			395					0	VRAI
Psallite Domino	BYRD Wiiliam	395			Ascension			5VM		Motet			395					0	VRAI
Sanctus de la messe à 4 voix	BYRD	395				Sanctus		4VM					395					0	VRAI
Matona mia cara	DE LASSUS Orlandus	396						4VM			Madrigal		396					0	VRAI
Dieu est amour	DEISS Lucien	397				Communion		4VM					397					0	VRAI
Dieu est amour	GODARD Marcel	397				Communion	D 116	2VE					397					0	VRAI
Dieu est amour	OMBRIE D.	397				Communion		4VM					397					0	VRAI
O sacrum convivium	LALLOUETTE Jean Baptiste	398				Eucharistie		2VE					398					0	VRAI
O Sacrum Convivium	MARENZIO, Luca	398				Eucharistie		4VM					398					0	VRAI
O sacrum convivium	PEROSI	398				Eucharistie		4VM					398					0	VRAI
Il vient toujours trop tôt	WHITE	399						4VM			Chanson 		399					0	VRAI
Kyrie de la Messe du Saint Sacrement	WHITE	399				Kyrie		4VM					399					0	VRAI
Seigneur,prends Pitié (Messe du St Sacrement)	WHITE	399				Kyrie		4VM					399					0	VRAI
Approchons -nous de la table	DANNAUD, M.	400				Communion	D 19-30	4VM					400					0	VRAI
Cibavit	TYE	400			grégorien			solo S					400					0	VRAI
