Old Abraham Brown (Friday Afternoons)	BRITTEN Benjamin	592						2VE		"tiré de""Friday Afternoons"""					
Sister Act	SHAIMAN Marc	595						VE							
Alleluia du Messie	HAENDEL	597				Alleluia		4VM							
Messe des Pêcheurs	FAURE / MESSAGER	598				Messe		4VM							
Ave Maria	SCHUBERT F.	599				chant marial	V	SSA							
Danse du grand calumet de la paix	RAMEAU J.P.	599						4VE			"Finale ""les Indes Galantes"""				
In dulci jubilo (traditionnel allemand)		599						2VE		Noël					
Night Yoik	FLELLHEIM	599						2VE			traditionnel scandinave				
Star Carol	RUTTER John	599						2VE		"n°4 de ""Schwanengesang"""	Sérénade				
Stella splendens	MONTSERRAT	599						2VE		"n°2 du ""Livre Vermeil"""					
Cantique de Syméon	Frémont J.F.	600						4VM		Cantique					
Kyrie (Messe Facile)	FRANCK J.	600				Kyrie		4VM							
Regina caeli	LACÔTE Thomas	600			Pâques	Antienne mariale		VM							
Salve Regina	CALMEL Roger	600				Antienne mariale		VM							
Zumba zum	IGLESIAS Angel Barja	600						3VE							
Cantate Domino	CAMPRA	601						4VM		Louange					
Guirlande de Noël		601						VH		Noël					
Han pùâ korset	FRYKLÖF H.	601						4VM		Psaume 141en suédois					
Hur kan en blomavara till	ERIKSON A.	601						VE			chanson				
Introit for Advent	NICOLAÏ P.	601			Avent	Introït		Unisson							
Jag unnar dig ända allt gott = I wish you well	SUND H.	601						3VE			traditionnel suédois				
To saster til fasten	NIELSEN	601						VE		Chant danois					
Tomorrow shall be my dancing day	RUTTER J.	601						VE							
Ven kam segla		601						3VE							
Christ, the Lord is risen again	RUTTER J.	602			Pâques			4VM							
Domine, non sum digmus	MOSMENS A.G.J.	602						4VE/4VM		chant  sacré					
Wiegenlied	BRAHMS Johannes	602						3VE							
La carita	ROSSINI Giacomo	603						4VM		chœur religieux					
La fede	ROSSINI Giacomo	603						4VE		chœur religieux					
La speranza	ROSSINI	603						3VM		chant religieux					
Ave Maria	RHEINBERGER	604				chant marial	V	4VM							
Exadi Domine	GRUNDEWALD W.	604						Unisson		Ascension					
Inclina domine	RHEINBERGER	604						2VE		Hymne Opus 118					
Regina caeli	RHEINBERGER 	604			Pâques	Antienne mariale		VE							
Venite populi	RHEINBERGER	604						2VE		Hymne					
"Laudemus Virginem extrait ""Livre Vermeil"""	MONTSERRAT	605						4VM		chant marial en latin					
Le Livre vermeil de Montserrat	MONTSERRAT	605						4VM		hymnes mariales et autres					
Livre Vermeil Montserrat XIII° et XIV°	MONTSERRAT	605						4VM		Hymnes mariales et autres					
Mariam Matrem (extrait du Livre Vermeil de Montserrat)	Anonyme	605						Unisson		chant marial ext l.Vermeil					
Agnus Dei	PEERT Morris	606				Agnus Dei		4VM							
Missa festiva	PERT Morris	606				Messe		3VE							
Agnus Dei	HOUSSIAN	607				Agnus Dei		4VM							
Alleluia	COHEN Léonard	607		hébreu		Alleluia		Unisson							
Alleluia	MOZART Wolfgang Amadeus	607		hébreu		Alleluia		4VM							
Assumpta est Maria	KOCSAR Miklos	607						Unisson		chant marial					
Babethandaza	ANONYME AFRICAIN	607						VE			chant africain				
Missa en A	KOCSAR Miklos	607				Messe		VE							
Priez pour Paix	POULENC	607						2VE		Poésie C.d Orléans					
Tera tremuit	HOUSSIAU E.	607			Pâques			Unisson		Motet					
In dulci jubilo	BUXTEHUDE D.	608						3VM		Cantate de Noël					
Messe en mi	JONCHAY du Jean Baptiste	608				Messe		4VM							
Veni sancte Spiritus (Taizé)		608			Pentecôte			4VM							
A white rainbow	HADAR Josef	609						4VM			chant sur la paix	XX			
Ave Maria	MONTEVERDI	609				chant marial	V	4VM							
"Chant hébreu ""A white rainbow"""	HADAR J.	609						4VM			chant				
Laetatus sum in eo qhod dixerunt mihi (Psaume 121)	MONTEVERDI Claudio	609						4VM		 ps121 Vêpres					
O Happy Day	DE MAUCOURT	609						Solo+VE			Gospel				
Psaume 121 (laetatus sum in eo quod dixerunt mihi)	MONTEVERDI Claudio	609						VE		Psaume 121 Vêpres					
Sheleg al iri	ANONYME	609						2VE		chanson hébraïque					
Weihnachts : kantate	LÜBECK Vincent	609						2VE		Noël 					
Agnus Dei	SKUHERSKY	610				Agnus Dei		2VE							
Missa adventus et quadragesimae	EBEN Petr	610				Messe		Unisson							
Miserere in d	HASSE J.A.	611						4VE		Psaume 50					
Hör hur kyrkoklockor ringa = les cloches		612						VE			Traditionnel suédois				
Messe Pascale	KALTNECKER M.	613				Messe		2VE							
Alleluia jubilate	WHITBOURN James	614				Alleluia		4VM							
Cantate Domini ! Alleluia !	MILLER Cristi Cary	614						solo S		Louange					
"Psaume 126 ""Nisi Dominus"""	VIVALDI	615						3VE		Psaume 126					
Angelus 	ELBERDIN Josu	618						VE		Noël					
Conduit Notre-Dame 4	ANONYME	618						Unisson		x					
Drei Geistliche Duette- Psaume 117	REISINGER  Wolfgang	618						2VE		Psaume 117					
Magnificat	STRATEGIER	618				Magnificat		2VE							
Memorare	RHEINBERGER	618						2VE		Hymne					
Psaume 117-Drei Geistliche Duette	REISINGER Wolfgang	618						2VE		Psaume 117					
Babylon s Falling		619						Unisson		Negro spiritual					
Cunctipotens genitor Deus	ANONYME	619			Grégorien										
Gloria	Agnestig Carl-Bertil	619				Gloria		4VM							
Lucis Creator Optime	HYKES O.	619						VE		Hymne					
O frondens virga	BINGEN of Hildegard	619						Unisson		Chant marial Magnificat					
Salve porta regni (espagnol)	ANONYME	619						3VE		Chant marial					
Salve Regina	BUSTO Javier	619				Antienne mariale		VE							
Salve Sancta Parens 	ANONYME	619	grégorien			Antienne mariale		Unisson							
Sonet vox Ecclesiae		619						VH		Motet pr 2 ténors					
Tokkata	BACH	619						3VE		Ode					
Veni creator Spiritus - Hymnus grégorien	ANONYME	619			Pentecôte			Unisson							
Jubilate Deo	MILLIKEN Sandra	620						4VM		chant sacré					
Laudate Dominum	HALLEY Paul	620						3VE		chant de louange Ps.150					
Sancta Maria	FRESCOBALDI  Girolamo	620			Chant marial			VE		Chant marial					
Dieu nous invite à son festin	LEMOINE Patrick	621				Communion		1VE							
Jauchzet dem Herrn	BERNHARD Christoph	621				Trinité		4VM		Psaume de louange					
Juramento	MATAMOROS Miguel	621						4VM			Chanson cubaine				
The Lord bless you and keep you	RUTTER John	621						VE		"""Priestly Blessing"""	ext Come ye sons art				
The Peace of God	RUTTER John	621						VE		"Livre ""Common Prayer"""		XVII			
Magnificat	WILLIAMS R.V.	622				Magnificat		2VE							
Ave Maria	DANTE Andreo	623				chant marial	V	4VM							
Je vous laisse la paix	GODARD Marcel	623				Communion		4VM							
Laudate	ROUX M.	623						2VE		chant de louange					
Mieli	MATVEINEM	623						3VE			Chanson scandinave				
Quatre noëls francais	BERTHIER Jacques	623						VE		Noël					
Canon in D	PACHELBEL J.	624						2VE							
An Irish blessing	ANONYME tradi irlandais	625						3VM			traditionnel irlandais				
Chasse à l enfant	KOSMA Joseph	625						VE			chanson				
En sortant de l école	KOSMA Joseph	625						3VE			chant				
La Tendresse	RAPATEL	625						3VE			chanson française				
Les feuilles mortes	KOSMA Joseph	625						4VM			Poème de J.Prevert				
Seinn Aililuia	ANONYME 	625						4/8VM		tradi irlandais					
The Rose	MC BROOM / ARCH	625						VE							
De profundis en faux-bourdon	Anonyme	626						4VM		Psaume 130					
In paradisum 	KRENEK Ernst	626			Funérailles			4VM							
Messe Peace Mass	CHILCOTT Bob	626				Messe		2VE							
Parce Domine grégorien	BARBER R.E.	626						Unisson							
Ave Maria 	RAMEAU	627				chant marial	V	VH							
Ave Maris stella	RHEINBERGER	627				chant marial	V	6VM/7VM							
Cantique des cantiques	MORET	627						VE		Cantique					
Cantiques des cantiques	CALMEL	627						Unisson		cantique					
Pacem	TAS Rudi	627						3VE		Paix					
Psallite Domino	GIFFEN C.H	627			Ascension			3VE							
Freedom Trilogy	HALLEY Paul	628						4VM		chant sacré					
Ave Maria	AGUILA DEL MIGUEL	629				chant marial	V	4VM							
Ave Maria	PINKHAM	629				chant marial	V	4VM							
Le Roi David	HONNEGGER	700						VM		Oratorio					
Missa Criolla	RAMIREZ, Ariel	701				Messe		4VM							
Oratorio de Noël 	J.S.BACH	702						4VM		BWV 248 Ora. Noël					
Requiem (Messe de)	MOZART Wolfgang Amadeus	703				Messe KV 626		4VM							
Cantate en Forme de Croix	BERTHIER Jacques	704						4VM		Cantate					
La cantate de l  univers	PECOU Thierry	705						2VE		chant sacré					
Les Béatitudes (Final)	MALLIE Loic	705						2 choeurs		Béatitudes					
Symphony of psalms	STRAVINSKY Igor	706						4VM							
Te Deum	BERLIOZ Hector	707						3ch+tenor		Hymne	Madrigal				
Mors et Vita	GOUNOD	708						VM		Trilogie sacrée					
Angels we have heard on high		716						VH		Noël					
"Carol of the Bells ""We now of Christmas"""	LEONTOVICH	716						4VM		Noël					
Concert Noël Schola		716			Noël			4VM							
Deck the hall	Anonyme	716				Noël		VE							
For every mountain	CARR Kurt	716						4VM		Noël					
Silent night	GRUBER	716						VE		Noël					
Wassail song	ANONYME	716						VE		Noël					
We three kings of orient are	HOPKINS J.H.	716						VE		Noël					
Ode à Ste Cécile	HAENDEL	718						4VM		Ode					
Service Sacré	MILHAUD Darius	720						4VM		Offices vendredi, samedi					
Regina caeli	GIRAUD Patrick	722			Pâques	Antienne mariale		8VM							
Missa brevis in C	MOZART Wolfgang Amadeus	724				Messe KV258		4VM							
Missa brevis in D	MOZART Wolfgang Amadeus	724				Messe KV194		4VM							
Missa brevis in F	MOZART Wolfgang Amadeus	724				Messe KV192		4VM							
Missa Brevis en C pour orgue solo	MOZART Wolfgang Amadeus	725				Messe KV259		4VM							
Missa brevis in B	MOZART Wolfgang Amadeus	725				Messe KV275		4VM							
Missa brevis in G	MOZART Wolfgang Amadeus	725				Messe KV140		4VM							
Messe du Couronnement	MOZART Wolfgang Amadeus	729				Messe		4VM							
Gloria	RUTTER John	731				Gloria		4VM							
Le Seigneur des anneaux n°1 et n°2	SHORE Howard	732						VM			d après le roman				
Passion selon St Marc	GODARD Marcel	733			Passion			4VM		Passion					
Paulus Œuvre Complète	MENDELSSOHN F.	736						4VM		Œuvre complète					
Ave Marie Stella extrait des Vêpres de 1610	MONTEVERDI	737				chant marial	V	2VX							
Missa  Sancti Hieronymi	HAYDN Michael	738				Messe		4VM							
Missa Beatissima Virginis Mariae	HAYDN, Michael	738				Messe		4VM							
Missa in Angustiis	HAYDN Joseph	738				Messe		4VM							
Missa Sancti Aloysii	HAYDN Michael	738				Messe		4VM							
Missa in Honorem BMV	GÜTTLER J.	744				Messe		4VM							
Messe en ut majeur	SCHUBERT	745				Messe		4VM							
Comble nous de ta miséricorde Seigneur	DOURY	800				PU		3VE							
Acclamation à l Evangile  (Alleluia, Alleluia..)	PRAETORIUS	820				Acclamation		3VH/3VM							
Acclamation à l évangile : Réjouis-toi, Jérusalem		820				Acclamation									
Acclamation à l Evangile GU46-46	AKEPSIMAS	820			Carême	Acclamation		VE							
Acclamation évangélique du mercredi des Cendres	PERRIER, Fabrice	820			Carême	Acclamation		Unisson							
Parole éternelle du Père	BERTHIER Jacques	820				Acclamation		4VM							
Acclamation à l  Evangile	GODARD Marcel	821			Carême	Acclamation		3VE				XX			
Anamnèse 2	GODARD Marcel	822				Anamèse	C	VE							
Anamnèses		822				Anamèse	C								
Doxologie finale du Canon	REVEYRON	822				doxologie		4VM							
Doxologies Godard, Lecot + 2 anamnèses+2PU		822				doxologie		4VM							
Par ta mort	MARTHOURET Robert	822				Anamnèse		4VM							
J  ai choisi d habiter la maison de Dieu	BERTHIER, Jacques	919				Psaume		4VM							
Cantique de Daniel	WILLEMIN Olivier	921						4VM		Cantique					
Cantique Isaïe 12	INCONNU	952						4VM		Cantique					
Litanies des Saints	GODARD Marcel	Ordination			Litanies pr Ordination			4VM							
Peuple royal, très sainte Eglise du Père		Ordination			Ordination			4VM							
Titre	COMPOSITEUR	Référence	LANGUE	GREGORIEN	TEMPS LITURGIQUE	FONCTION	COTE	VOIX		MUSIQUE SACREE	MUSIQUE PROFANE	SIECLE			
Cantique de Moïse	REBOUD	Semaine Sainte						Unisson		Cantique					
Exultet -Qu  Eclate Dans le Ciel	ANONYME	Semaine sainte			Pâques			5VM							
Acclamations pr. euchar. pour assemblées d enfants	GODARD Marcel					Acclamation		4VM							
Agnus Dei (Paris 85)	ANONYME					Agnus Dei		4VM							
Ah! Le tango Corse	VASTANO R.							2VE			chanson populaire				
Benedictus Messe Octavi Toni	LASSUS Orlando de					Benedictus		SA							
Dein, O Herr	BERGER Max							4VM+solo		x					
Dieu de tendresse et Dieu de pitié	DEISS							4VM							
Eglise du Seigneur	Prose de Paris				Ordination			SATB							
Je louerai l Eternel Psaume 9	FRAYSSE, C.					psaume 9		4VM							
Je vous salue Marie comblée de Grâce	DU JONCHAY J.Baptiste					annonciation		Unisson							
La fanfare des petits santons	BOVET J.							4VM		Noël					
La nativité	GODARD Marcel							4VM		Noël					
Lorsque nous mangeons ce pain	VILLENEUVE							3VE							
O Christ, roi des rois	HAENDEL							4VM							
Sancta Maria (Ricercare)															
